Therse1934,Jarosław,Wiśniewski
Theneltand34,Małgorzata,Maciejewska
Penated1978,Paweł,Nowicki
Thum1941,Janek,Wiśniewski
Faten1949,Walenty,Zielinski
Commusithad,Celestyna,Tomaszewska
Sant1970,Czesława,Jaworska
Andomar89,Gabryjel,Wysocki
Maind1981,Sulisław,Zielinski
Eartak36,Lubomir,Kucharski
Alwask,Sylwia,Król
Wenbestaide,Dorota,Nowakowska
Glit1970,Barbara,Wieczorek
Anturing,Róża,Dudek
Hurged,Kazia,Adamczyk
Joyagoint,Szymon,Maciejewski
Butineened1962,Ferdynand,Kalinowski
Orameffees1955,Włodzimierz,Wysocki
Oftepts,Sulisław,Woźniak
Expoth,Felicja,Chmielewska
Cers1956,Mirosław,Dudek
Thabelloved,Henio,Kozłowski
Whistring,Nadzieja,Czerwinska
Nize1992,Teodozja,Sawicka
Aunteliend77,Wincenty,Walczak
Mande1988,Szczeosny,Walczak
Marin1946,Kajetan,Jabłoński
Spones1933,Wisław,Kalinowski
Romed1949,Wawrzyniec,Olszewski
Mande1986,Alojzy,Kamiński
Hationars,Eligiusz,Król
Feativill,Bronisława,Wiśniewska
Cined1958,Janek,Chmielewski
Thouls1932,Klara,Ostrowska
Armilgen,Mieczysław,Nowakowski
Saingstood88,Świętosław,Borkowski
Mendand,Kunegunda,Tomaszewska
Fortainge,Radomiła,Sawicka
Hiday1961,Wojtek,Wojciechowski
Hiday1968,Bronisław,Jaworski
Hiday1969,Blanka,Król
Witill,Bożena,Sokołowska
Resprommed73,Kasia,Zając
Prous1991,Władysław,Piotrowski
Cappeariver,Dita,Jasińska
Retul1967,Przemek,Walczak
Forepainely,Izolda,Kowalska
Yeloors,Justyna,Kalinowska
Boort1975,Benedykta,Pawlak
Loul1928,Lew,Ostrowski
Suraces55,Tadzio,Jaworski
Initime,Eligia,Kwiatkowska
Prill1956,Lesława,Nowicka
Chare1982,Maciej,Michalski
Thistrus85,Witołd,Rutkowski
Withation,Tomasz,Nowak 
Treas1982,Lesław,Majewski
Majew1968,Teofil,Maciejewski
Heare1951,Kinga,Maciejewska
Lesse1986,Felicja,Symanska
Hopentionet,Justyna,Chmielewska
Thavidifulne,Witołd,Maciejewski
Lesse1981,Franciszek,Kalinowski
Bregive1953,Lechosław,Wiśniewski
Thury1932,Justyna,Dudek
Tiony1975,Lesław,Jaworski
Thespery1942,Wisia,Sobczak
Examper1944,Tomasz,Sawicki
Wasmand,Alfons,Kwiatkowski
Gocielince,Dorofiej,Zawadzki
Millsen1985,Stefania,Kozłowska
Euprome,Dobrosław,Symanski
Riettereld1955,Piotr,Rutkowski
Washate60,Felicja,Pawłowska
Momentown,Rościsława,Pawlak
Clibing,Brygida,Kalinowska
Siltard,Tomasz,Szczepański
Fromork1978,Włodzisław,Sobczak
Tond1948,Szymon,Nowak 
Ridn1958,Łukasz,Szczepański
Therage88,Klementyna,Kucharska
Ridn1956,Bolesław,Wieczorek
Nobs1942,Klemens,Wysocki
Hithery,Roksana,Kwiatkowska
Phred1933,Janek,Nowak 
Hithers,Jurek,Rutkowski
Alles1931,Roksana,Zielinska
Dinessid68,Alicja,Sawicka
Eque1931,Krystiana,Adamczyk
Storid,Makary,Zając
Rether,Gracja,Jasińska
Damend91,Justyna,Wojciechowska
Rethen,Alicja,Jasińska
Milty1979,Szczeosny,Jabłoński
Rawastrand67,Tymoteusz,Majewski
Weve1931,Marek,Olszewski
Disce1938,Czcibor,Michalski
Andsorses36,Lubomir,Czarnecki
Tindrithe1965,Hieronim,Jabłoński
Theithe33,Celina,Wieczorek
Swout1953,Franciszka,Czarnecka
Thistarry1935,Zofia,Kowalska
Whoods,Sylwester,Tomaszewski
Whords,Wera,Wieczorek
Brat1984,Frydrych,Kowalski
Yousely,Mirosława,Rutkowska
Deput1969,Justyna,Pawłowska
Palwas,Jacenty,Wiśniewski
Disce1932,Sulisław,Sobczak
Thichis1987,Katarzyna,Nowak 
Zably1933,Mikolaj,Czarnecki
Forether,Maciej,Walczak
Biturnight,Narcyz,Adamski
Wheng1991,Wojciecha,Symanska
Siciewhad28,Ela,Nowak 
Ilare1954,Matylda,Grabowska
Ilare1951,Lucjusz,Rutkowski
Pling1935,Cibor,Jabłoński
Nouse1970,Kuba,Kowalski
Plasoner,Jarosław,Pawłowski
Unts1979,Nikifor,Michalski
Nood1985,Natasza,Pawłowska
Wiffaided,Jarogniew,Ostrowski
Fathe1981,Tomasz,Czerwinski
Priagenction,Patrycja,Majewska
Faryinly1933,Elżbieta,Pawłowska
Rystoned1970,Augustyn,Sokołowski
Lexiskings,Weronika,Kowalczyk
Leamaband,Łukasz,Dudek
Difend,Zbigniew,Wysocki
Nearst,Grzegorz,Piotrowski
Themot,Miłosław,Kozłowski
Tworaverefor,Izaak,Jaworski
Forto1945,Krystian,Wieczorek
Veteady,Sławomira,Kucharska
Daris1931,Krystyna,Zawadzka
Greark,Patryk,Czarnecki
Whichave1944,Borys,Kamiński
Theromid,Władysław,Dudek
Unneville,Lidia,Pawlak
Fames1947,Malina,Olszewska
Hinding,Józef,Wysocki
Peat1940,Przemek,Pawlak
Acloned46,Grzegorz,Gorski
Wituabled85,Drugi,Adamczyk
Sterst1970,Julita,Pawlak
Smat1974,Grzegorz,Grabowski
Inare1987,Martyn,Piotrowski
Periond70,Julianna,Wojciechowska
Itagat,Dawid,Kowalski
Pudge1945,Jadwiga,Jabłońska
Nottly32,Weronika,Symanska
Samelver,Aleksander,Adamski
Mucithe,Ksawery,Adamczyk
Maright1954,Ruta,Maciejewska
Ficeseet,Edyta,Gorska
Hasteral,Salomea,Jasińska
Tern1958,Wojciecha,Kwiatkowska
Parave,Wera,Nowicka
Nage1978,Korneli,Majewski
Histell,Salomea,Kucharska
Broppack50,Augustyna,Borkowska
Sects1966,Agnieszka,Pawłowska
Loortambel,Lechosława,Piotrowska
Etione,Cezar,Wysocki
Bing1986,Krystiana,Czarnecka
Cion1931,Mieczysława,Czerwinska
Liame1963,Beatrycze,Sokołowska
Stareer,Bolesław,Walczak
Onve1994,Stanisław,Piotrowski
Montwely1933,Krystian,Kamiński
Knothe,Miron,Olszewski
Wasors,Małgorzata,Piotrowska
Fortionle,Wiga,Kucharska
Bralis58,Gabriela,Kalinowska
Hative,Justyn,Sokołowski
Camuctued49,Lucjan,Pawłowski
Genesplevess95,Konstancja,Król
Mearge,Ksenia,Wojciechowska
Revent1960,Krzyś,Tomaszewski
Asights,Lechosława,Dudek
Euray1963,Kaja,Adamska
Fromp1932,Małgorzata,Grabowska
Qued1941,Honorata,Wiśniewska
Notne1979,Wera,Majewska
Beather,Hanna,Rutkowska
Lenjus,Zuzanna,Pawlak
Oune1942,Radosława,Jaworska
Liontion,Kinga,Ostrowska
Inclood,Walentyna,Jabłońska
Leighte,Wisia,Dudek
Nuad1975,Beatrycze,Kowalska
Tweranneirs,Grzegorz,Pawlak
Imandry,Angelika,Zając
Wive1993,Ireneusz,Wojciechowski
Aidn1947,Bronisława,Symanska
Nowas1929,Wioletta,Tomaszewska
Nale1930,Jolanta,Woźniak
Pariginal,Karina,Kucharska
Usseent,Mateusz,Jasiński
Bessed,Lubomierz,Adamczyk
Alownd92,Malwina,Kowalska
Kild1971,Sławomira,Pawlak
Mayind,Ania,Kaczmarek
Maying,Adelajda,Wiśniewska
Brothad,Iwo,Maciejewski
Alwand,Korneli,Kaczmarek
Citage,Gerwazy,Kozłowski
Fiass1956,Eligia,Piotrowska
Ourthen1995,Rościsława,Kowalska
Emenim,Henio,Symanski
Lifece1946,Lubomierz,Dudek
Fralmoverse,Bolesława,Duda
Vinst1950,Jagoda,Gorska
Doway1968,Tekla,Nowakowska
Slove1930,Anka,Wysocka
Deery1974,Henryka,Pawlak
Dowinesed,Bronisław,Sawicki
Lieve1994,Wacław,Zawadzki
Borceir,Gracja,Dudek
Founds,Matylda,Pawłowska
Josed1933,Dobrosław,Adamczyk
Josed1932,Feliks,Jasiński
Litheng,Izabella,Wysocka
Lithend,Ewa,Symanska
Quirded73,Bożydar,Piotrowski
Sooke1962,Martyn,Wojciechowski
Trated,Zosia,Adamska
Thopherch,Wisław,Pawłowski
Welveres,Matylda,Król
Trater,Ryszard,Pawlak
Thickinvid72,Amadej,Sawicki
Stanothom,Piotr,Sobczak
Youlthad,Zdzisława,Zając
Sabst1978,Bolesław,Kwiatkowski
Hurstoill,Felicyta,Pawlak
Winciaspet57,Jarosława,Nowakowska
Menivint1946,Iwan,Czarnecki
Downew,Dariusz,Zając
Fichs1981,Marceli,Pawłowski
Ginfortiect45,Drugi,Nowak 
Hemen1986,Wisław,Zielinski
Deak1949,Hanna,Sobczak
Alogme,Stefania,Nowak 
Seaske,Ireneusz,Pawlak
Chaused,Miłosz,Kalinowski
Sence1986,Krystian,Kamiński
Youldame,Ludmita,Wysocka
Therstre,Katarzyna,Kowalczyk
Accus1962,Hanna,Kalinowska
Caughly,Przemysł,Majewski
Liumber59,Klimek,Zielinski
Witilen1967,Błažej,Gorski
Entile1949,Stefcia,Zając
Andoncentich,Wiga,Ostrowska
Gessarcidigh,Zuzanna,Tomaszewska
Irew1942,Małgorzata,Sobczak
Nothery,Adelajda,Adamczyk
Nothers,Dorota,Dąbrowski 
Yourpred72,Tekla,Jasińska
Flosse,Wiktoria,Czarnecka
Buourproy,Gabriela,Kaczmarek
Edwasiond,Tobiasz,Symanski
Exprind,Benedykta,Kucharska
Sacint,Włodzimierz,Adamczyk
Sweas1932,Julek,Walczak
Soults,Blanka,Sokołowska
Viong1960,Dyta,Zając
Denjudd1953,Klaudia,Gorska
Weavent56,Wacława,Rutkowska
Coarad92,Justyna,Majewska
Ortogs63,Jolanta,Zielinska
Lars1961,Radosława,Król
Asse1973,Wera,Grabowska
Balt1957,Waleria,Król
Comelf,Rościsław,Kowalski
Shourst31,Bolek,Czarnecki
Weettertur,Seweryn,Ostrowski
Floctioncers56,Juliusz,Nowicki
Engifiricent,Bogusława,Nowak 
Billostrand,Bolesław,Jabłoński
Masuctum66,Lucyna,Adamska
Fultank,Jeronim,Kozłowski
Drund1994,Serafina,Nowakowska
Andindeford,Ania,Kalinowska
Answert71,Marek,Woźniak
Hoge1967,Serafin,Symanski
Selven70,Szczeosny,Kozłowski
Desper,Urjasz,Majewski
Hicall,Urszula,Dąbrowski 
Ingend1949,Serafina,Jasińska
Boremat,Bazyli,Zielinski
Shoul1931,Beata,Olszewska
Somight1981,Zuzanna,Duda
Hisom1992,Wielisław,Kamiński
Yemand,Władysława,Jasińska
Welition,Barbara,Kowalska
Whited,Dita,Jaworska
Againto,Wiktoria,Kalinowska
Sters1941,Jakub,Rutkowski
Sters1944,Ludwika,Jasińska
Creepap,Jacek,Michalski
Perat1967,Blanka,Czarnecka
Tionswerever1969,Matylda,Dudek
Nobbland,Barbara,Zielinska
Districe,Zuzanna,Sokołowska
Yous1962,Świętosław,Sawicki
Plardwitted,Ludmiła,Jasińska
Whass1991,Dorota,Gorska
Eveive,Małgorzata,Kaczmarek
Thatirly,Stanisława,Gorska
Cousise1995,Lucyna,Kowalska
Annot1955,Blanka,Ostrowska
Tany1968,Wojciecha,Król
Jamathand,Ruta,Zając
Exch1945,Ryszard,Kwiatkowski
Pritioneatch,Urszula,Kowalczyk
Dowleareate,Jacek,Dudek
Embefors,Dariusz,Kowalczyk
Uple1970,Dita,Kozłowska
Frophe54,Patrycja,Sawicka
Kied1973,Julianna,Kalinowska
Hiout1931,Roman,Król
Iday1976,Radzimierz,Adamski
Traboy,Rościsława,Sokołowska
Agothad,Zdzisława,Wysocka
Thesight1960,Grzegorz,Grabowski
Forefird,Radzimierz,Kowalczyk
Oweept,Nikifor,Michalski
Coughteeir,Idzi,Gorski
Weentim,Józef,Rutkowski
Thempt,Andrzej,Kamiński
Wititival,Jarogniew,Zając
Zekere34,Celestyn,Grabowski
Surn1935,Wacława,Nowicka
Bowas1975,Elżbieta,Michalska
Forese,Miłosław,Chmielewski
Troffee1982,Stefania,Duda
Operepien1944,Gabrysia,Jasińska
Staend1953,Lucyna,Majewska
Dould1945,Wojciech,Zawadzki
Houry1978,Patrycja,Kalinowska
Foress,Julek,Ostrowski
Ininerelds,Konstancja,Adamska
Beculan,Karina,Jabłońska
Twens1956,Jowita,Walczak
Ancruch,Izabella,Szczepańska
Temabur1950,Apolinary,Kowalczyk
Mycou1990,Krystyna,Duda
Whinarand,Gaweł,Kozłowski
Temond75,Lidia,Symanska
Haddide,Wojtek,Kozłowski
Morthere1972,Wiktor,Nowicki
Hasexce,Miron,Michalski
Alung1947,Andrzej,Olszewski
Huragnional,Patrycja,Kozłowska
Sainglow,Sławomira,Dudek
Natch1944,Brygida,Rutkowska
Dink1950,Friderich,Szczepański
Tolad1972,Miłogost,Wysocki
Sheardiscas,Adrianna,Czarnecka
Sheary41,Makary,Michalski
Toons1971,Ewa,Kamińska
Vizing,Sylwester,Maciejewski
Dabith1959,Tymoteusz,Kamiński
Samstered,Rościsław,Woźniak
Wourt1974,Hieronim,Kwiatkowski
Landand1970,Hipolit,Pawlak
Prew1947,Lucyna,Kalinowska
Jimed1978,Rafał,Nowakowski
Vinalwases,Kacper,Ostrowski
Prew1943,Róża,Grabowska
Traturness,Seweryna,Walczak
Thars1977,Stefania,Kamińska
Mucland38,Wisława,Gorska
Hadight1947,Beata,Szczepańska
Berstend,Jagoda,Czerwinska
Losoutypery,Ania,Wysocka
Throst1967,Lucjan,Symanski
Eventrey,Zosia,Wieczorek
Tilen1965,Marcin,Kamiński
Hunisgung,Rościsław,Symanski
Thimemper,Cyryl,Ostrowski
Sperider,Hipolit,Wiśniewski
Tilen1969,Seweryna,Dąbrowski 
Witard,Radomiła,Nowicka
Spost1974,Klementyna,Sokołowska
Poted1970,Celestyn,Wojciechowski
Alind1944,Bogusława,Piotrowska
Dided1944,Marcin,Sokołowski
Sallation1955,Bożydar,Dąbrowski 
Whintaked,Bronisława,Czarnecka
Busbar1946,Lidia,Symanska
Moren1952,Mirosława,Zawadzka
Hanty1937,Zachariasz,Król
Whounclat1964,Walentyna,Kaczmarek
Froned,Piotr,Sawicki
Antakedine,Dariusz,Czarnecki
Fronew,Tadeusz,Nowak 
Pleake43,Sławomir,Sawicki
Fings1974,Lubomir,Maciejewski
Trum1951,Dorota,Ostrowski
Yeted1953,Blanka,Grabowska
Yeted1955,Ania,Dąbrowski 
Tirs1993,Rafał,Czarnecki
Dessaithet,Edyta,Kalinowska
Tring1974,Zuzanna,Rutkowska
Wireds,Ireneusz,Szczepański
Verid1931,Danuta,Kalinowska
Lign1963,Gabryjel,Kaczmarek
Nouranglithe,Mieczysława,Wiśniewska
Amas1932,Anastazy,Kozłowski
Anty1973,Krystyna,Kaczmarek
Anty1972,Eugeniusz,Symanski
Havind32,Jarosława,Chmielewska
Forea1993,Miłosz,Zielinski
Houldlat1986,Benedykt,Nowak 
Trage1986,Klementyna,Nowicka
Acce1987,Justyna,Wysocka
Unth1956,Krystiana,Wiśniewska
Arde1963,Stanisław,Zając
Hithatides,Dita,Kowalczyk
Nobbland57,Mirosław,Pawłowski
Alludeply,Czesław,Pawlak
Reging70,Sergiusz,Zając
Pock1984,Matylda,Wysocka
Othes1952,Maksym,Jabłoński
Mues1928,Ireneusz,Nowakowski
Obseer,Maryla,Borkowska
Thers1977,Gabrysia,Zielinska
Asen1967,Przemysław,Piotrowski
Dishey1942,Kasia,Kaczmarek
Daysim1939,Drugi,Adamski
Plairsion,Mariusz,Szczepański
Wholoney1993,Hainrich,Nowicki
Tienard1933,Julita,Tomaszewska
Expeconen,Wacława,Chmielewska
Ciediand,Iwona,Sokołowska
Theireve,Dobromił,Gorski
Stry1993,Mścisław,Nowicki
Niguened,Ela,Szczepańska
Hentown,Jadzia,Maciejewska
Prommits,Makary,Tomaszewski
Beeted67,Borys,Rutkowski
Witive1949,Wojciecha,Piotrowska
Lome1937,Mieczysław,Rutkowski
Lome1934,Kinga,Jaworska
Forand,Kaja,Tomaszewska
Paught,Radomił,Borkowski
Aleat1948,Lechosław,Kalinowski
Thimence,Wisia,Jabłońska
Hisdort,Jozafat,Szczepański
Herief,Krystian,Nowak 
Sweir1980,Przemko,Jaworski
Witherythe37,Hieronim,Pawlak
Seet1944,Klaudia,Ostrowska
Ortherce1984,Hieronim,Michalski
Anianded,Sławomira,Olszewska
Conet1942,Radosław,Piotrowski
Gurgend66,Frydryk,Zawadzki
Noby1963,Klementyna,Jasińska
Sencong,Włodzisław,Król
Lighly,Lechosław,Jasiński
Engettly,Bogumił,Sokołowski
Mady1979,Wioletta,Kucharska
Tient1935,Frydryk,Sawicki
Lovery,Beata,Pawlak
Plithere,Wiesław,Dudek
Bitterephe1994,Antoni,Kowalczyk
Thathathe1936,Szymon,Zielinski
Chaddive,Makary,Adamczyk
Muchis1959,Katarzyna,Woźniak
Holkisathe,Marcelina,Czerwinska
Obeeked,Przemysł,Nowak 
Lonat1953,Zachariasz,Kowalski
Hisaingenis1970,Jolanta,Nowak 
Lonat1957,Zuzanna,Szczepańska
Cardso1985,Ewa,Nowakowska
Marm1940,Sławomir,Kowalski
Culton,Cibor,Sokołowski
Bregivers1948,Serafin,Adamczyk
Claidecon,Mieczysław,Kalinowski
Gazated71,Kasia,Wysocka
Mininge82,Jagoda,Nowicka
Pasky1977,Lubomierz,Wysocki
Thaddled63,Barbara,Kaczmarek
Foure1984,Tomasz,Kozłowski
Colad1939,Sobiesław,Walczak
Johns1978,Gabrysia,Kaczmarek
Aging1992,Metody,Nowicki
Hatchowze,Amadei,Wieczorek
Thandoing,Walerian,Gorski
Dosed1992,Iwo,Nowak 
Mucturbacep,Bogumił,Jabłoński
Sigum1991,Apolonia,Kaczmarek
Mouggly,Rajmund,Pawłowski
Theake94,Zygfryd,Dudek
Supormor,Wiktor,Michalski
Caliall1940,Albin,Symanski
Chapte,Beata,Kozłowska
Rueen1987,Felicyta,Król
Deboyfaing,Ksenia,Zielinska
Thaddens,Alfons,Olszewski
Hompind,Hipolit,Zając
Theactiones1994,Alicja,Wieczorek
Phounalkwo,Bronisław,Jabłoński
Soody1985,Albina,Jasińska
Camle1948,Edyta,Sawicka
Whommet69,Feliks,Olszewski
Butablit,Malwina,Chmielewska
Maide1953,Angelika,Pawlak
Maide1954,Zoja,Dąbrowski 
Enclither,Franciszek,Dąbrowski 
Deord1990,Dobromił,Dudek
Chader1955,Tekla,Kaczmarek
Nink1938,Dawid,Wiśniewski
Suiteren,Sławomir,Jaworski
Wilefored73,Krystian,Duda
Grat1943,Eligia,Kalinowska
Roas1945,Luiza,Borkowska
Abbeakeek88,Jadzia,Symanska
Whey1975,Grażyna,Duda
Boymor,Walery,Rutkowski
Reamom,Barbara,Kowalczyk
Doemped1985,Hendrych,Ostrowski
Dentoory,Lidia,Rutkowska
Fres1935,Dawid,Kozłowski
Lible1971,Fryderyka,Jasińska
Saine1951,Felicyta,Czerwinska
Jould1964,Teodozja,Dudek
Corks1941,Bronisława,Duda
Mysest1944,Wisia,Pawłowska
Frob1992,Gertruda,Kozłowska
Butur1953,Wisław,Kalinowski
Wases1973,Cecylia,Wieczorek
Wases1972,Grażyna,Tomaszewska
Wannow69,Alicja,Kwiatkowska
Themake,Krystyna,Sawicka
Twoultall,Karina,Duda
Ripplexprem,Walentyna,Sobczak
Manciener35,Sławomira,Kaczmarek
Throaked1932,Mateusz,Jabłoński
Alleat,Izolda,Wysocka
Mashe1964,Roman,Wojciechowski
Thap1934,Franciszka,Wysocka
Thap1930,Egidiusz,Szczepański
Faing1976,Bogusława,Nowak 
Wrisee,Ewa,Czerwinska
Gines1940,Salomea,Walczak
Annert,Marek,Adamski
Anners,Anka,Dudek
Aidly1993,Jarosław,Rutkowski
Fran1957,Jolanta,Jasińska
Thookinieng,Julianna,Majewska
Agar1944,Franciszka,Jabłońska
Whowd1972,Czesław,Pawłowski
Whoser70,Ludmiła,Kamińska
Beack1985,Zoja,Wieczorek
Feek1977,Patrycja,Jabłońska
Herfeempable,Benedykta,Kaczmarek
Siours,Lucjusz,Walczak
Youblicut,Felicjan,Woźniak
Reactoorem,Ludmita,Adamczyk
Stoper1989,Weronika,Kaczmarek
Tosible,Zachariasz,Adamski
Ambleverce1928,Wacław,Wojciechowski
Faideawal1983,Korneliusz,Piotrowski
Beethersedy,Rościsław,Walczak
Sequith,Przemek,Kowalczyk
Alace1988,Julita,Kowalczyk
Whooddem,Joasia,Wojciechowska
Prabovers51,Grażyna,Kalinowska
Annere1974,Sylwester,Kowalski
Evere1978,Alfons,Wieczorek
Thateg,Jarosław,Borkowski
Thated,Celina,Nowicka
Thatee,Janek,Ostrowski
Evere1972,Natasza,Czarnecka
Thaten,Konstantyn,Ostrowski
Thatel,Asia,Nowakowska
Thater,Adelajda,Adamczyk
Thates,Dawid,Borkowski
Hathapsonel,Maciej,Pawlak
Baid1963,Genowefa,Majewska
Beell1969,Gaweł,Olszewski
Donath,Juliusz,Rutkowski
Culd1967,Konstancja,Sawicka
Kinters,Gabryŝ,Kozłowski
Foris1993,Kinga,Michalska
Marmigeder,Karolina,Król
Wittentry,Dita,Wiśniewska
Ducin1949,Jadzia,Kowalczyk
Tened1952,Korneli,Zawadzki
Alownd,Beata,Kowalczyk
Safters,Klara,Zielinska
Ocied1954,Beata,Sobczak
Geould,Radzimierz,Sawicki
Foring,Malina,Walczak
Finks1969,Kunegunda,Olszewska
Hatiound,Kornelia,Dudek
Guis1983,Lew,Symanski
Oling1980,Danuta,Nowakowska
Therace49,Apolinary,Tomaszewski
Obby1965,Ziemowit,Zielinski
Wouldown72,Albina,Kozłowska
Shoursted,Jaropełk,Maciejewski
Paten1932,Dobrosława,Sawicka
Anchoughboad,Michalina,Król
Wouldown78,Metody,Michalski
Ablion35,Jaropełk,Kozłowski
Threent,Tytus,Pawłowski
Theriume1985,Zofia,Jabłońska
Likeempal,Czesław,Maciejewski
Satte1965,Wiktor,Pawłowski
Ansters,Celestyna,Wojciechowska
Saimpook1974,Urszula,Chmielewska
Sain1947,Nadzieja,Pawłowska
Vire1958,Beatrycze,Ostrowska
Sweas1950,Apolonia,Kwiatkowska
Drigatured,Lechosława,Wiśniewska
Mothre,Gabrysia,Kucharska
Wastione1940,Klara,Pawłowska
Othessonce,Izolda,Czerwinska
Moull1966,Halina,Kalinowska
Besse1993,Lechosław,Nowakowski
Tharnii,Natasza,Czarnecka
Carturent,Longin,Czarnecki
Roorge,Julek,Nowakowski
Otigh1956,Dawid,Zielinski
Yountered79,Stefcia,Sobczak
Britheyettor,Zosia,Majewska
Hationger34,Gabryjel,Król
Haned1958,Jaropełk,Grabowski
Briticame,Krystyna,Kaczmarek
Obbes1994,Jowita,Ostrowska
Neigne,Leokadia,Rutkowska
Nady1969,Lucjusz,Kowalczyk
Clictithe,Makary,Jabłoński
Babiless1979,Apolonia,Wojciechowska
Theim1963,Emeryk,Chmielewski
Lostaing,Świętosław,Kalinowski
Grallot,Iwona,Wieczorek
Tinur1967,Cyryl,Grabowski
Thught39,Luiza,Kowalska
Dustrads,Wacław,Nowakowski
Hishousy1939,Amadei,Nowak 
Hichaveste,Izolda,Kaczmarek
Senwor,Izydor,Nowak 
CoÃ¶ped,Alicja,Sawicka
Sivent1963,Przemek,Grabowski
Indolmoseent,Egidiusz,Walczak
Bere1978,Jowita,Jabłońska
Licand,Miłogost,Zając
Rild1969,Tomasz,Sobczak
Orrut1953,Kornelia,Majewska
Yough1947,Augustyna,Sobczak
Tharmis,Barbara,Sawicka
Obsomed,Wit,Adamski
Mempeng1979,Narcyz,Sokołowski
Panking,Dominik,Czerwinski
Yountanerly,Józef,Grabowski
Tedy1951,Dita,Woźniak
Feep1974,Kajetan,Sokołowski
Citionabous,Serafin,Zawadzki
Joher1951,Kornelia,Nowakowska
Songing,Frydrych,Czerwinski
Ouded1969,Fryderyk,Wojciechowski
Dureal51,Sulisław,Majewski
Sailarthe,Celina,Piotrowska
Wevere,Leokadia,Jaworska
Lation1937,Bogusława,Zając
Wincell,Longin,Szczepański
Thatuligh,Albina,Adamczyk
Grolown,Kazia,Sawicka
Youggairch71,Serafina,Czarnecka
Somprood1966,Apolinary,Piotrowski
Behicand88,Jozafat,Olszewski
Clarand,Bartosz,Adamski
Sirs1995,Krzysztof,Jasiński
Thromen,Krystian,Dąbrowski 
Eattelf,Augustyn,Ostrowski
Riont1939,Izolda,Pawlak
Reyel1993,Zofia,Olszewska
Reyel1992,Kazia,Borkowska
Evold1945,Henryka,Walczak
Riont1931,Eustachy,Gorski
Liumen1981,Agnieszka,Gorska
Dandle,Maksym,Piotrowski
Degived90,Rajmund,Zielinski
Conswited63,Alfons,Zawadzki
Sperned,Edyta,Kowalczyk
Abiled,Klara,Adamczyk
Stran1982,Bratumił,Ostrowski
Saidecalown44,Marcin,Jabłoński
Prined,Eligia,Jaworska
Clach1981,Edyta,Piotrowska
Prinel,Basia,Zawadzka
Theated,Cibor,Zając
Trate1942,Amadei,Tomaszewski
Wheirmysince,Albin,Wojciechowski
Whortiter,Elżbieta,Kozłowska
Cace1962,Racław,Michalski
Wherst,Klimek,Gorski
Whapin,Gerwazy,Nowicki
Suden1981,Jerzy,Grabowski
Apithe,Kaja,Kaczmarek
Witalarry,Ludwika,Nowakowska
Ustract,Mirosława,Wysocka
Beeptund1947,Szymon,Kozłowski
Ivizeely,Maksymilian,Czerwinski
Andided,Jurek,Sobczak
Faceeces,Tadzio,Rutkowski
Selithe,Szczeosny,Jabłoński
Boacred1944,Kazimiera,Walczak
Hurew1939,Sobiesław,Zając
Hisgrat,Egidiusz,Czerwinski
Sualind30,Tobiasz,Gorski
Heady1983,Mirosław,Pawłowski
Reque1985,Gustaw,Jabłoński
Trupoin,Bolesława,Adamska
Mandist,Dorofiej,Kozłowski
Thoposel,Lucyna,Jasińska
Thateled,Ferdynand,Kaczmarek
Oftelith,Korneliusz,Sokołowski
Youghted,Krzyś,Sawicki
Divenountly,Longin,Adamczyk
Hicupok,Klara,Gorska
Equady,Katarzyna,Adamczyk
Enswearry,Katarzyna,Gorska
Madid1976,Izabella,Pawłowska
Madid1975,Jakub,Kowalski
Mals1930,Metody,Kalinowski
Crunter,Dariusz,Król
Mothough,Ksawery,Zielinski
Affiriplent29,Asia,Czerwinska
Yese1976,Alojzy,Olszewski
Cortild83,Józef,Kalinowski
Butemot,Konstantyn,Sokołowski
Refspot,Frydryk,Wojciechowski
Froving,Benedykt,Symanski
Amented,Czcibor,Król
Hurets,Aureliusz,Król
Amentem,Leokadia,Wysocka
Wart1941,Kunegunda,Zielinska
Replads1971,Maksym,Jabłoński
Wiliat,Karolina,Zając
Ancon1965,Bonifacy,Czerwinski
Oped1957,Miron,Borkowski
Blace1984,Anastazja,Grabowska
Wilet1963,Mariusz,Kamiński
Herity1956,Hipolit,Kwiatkowski
Tais1954,Serafin,Majewski
Anden1952,Patrycja,Wieczorek
Tinet1952,Augustyna,Nowakowska
Nien1956,Klara,Maciejewska
Relly1940,Wacława,Walczak
Ontrad,Albin,Wysocki
Beldess,Angelika,Kowalczyk
Hinvallover,Zuzanna,Sokołowska
Punot1946,Wiola,Ostrowska
Thowenty32,Sławomira,Dąbrowski 
Huses1933,Matylda,Wieczorek
Ancle1930,Nadzieja,Symanska
Castocired1930,Jagoda,Jabłońska
Havercy1966,Małgorzata,Adamczyk
Camod1966,Miłosław,Kalinowski
Allined,Feliks,Gorski
Sidn1995,Sławomir,Król
Putdow,Zygmunt,Wysocki
Brisarme,Justyn,Pawlak
Witiong,Seweryna,Gorska
Ithen1951,Patrycja,Duda
Dory1944,Brygida,Czerwinska
Geody1947,Karol,Walczak
Fiche1934,Metody,Zając
Mager1942,Emeryk,Michalski
Sidn1990,Kaja,Kowalska
Feld1964,Leokadia,Michalska
Loger1949,Radosława,Tomaszewska
Heas1947,Nadzieja,Jasińska
